,CountryCode,Year,IndicatorCode,IndicatorName,NumericValue,Value
257995,MDG,1998.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",0.97759692,1.0 [0.7-1.3]
257996,TCD,2011.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",4.3451358,4.3 [3.2-5.9]
258004,CYP,1990.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",14.833528,14.8 [11.9-18.1]
258010,CIV,2005.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",6.2250733,6.2 [5.2-7.4]
258011,DJI,2007.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",5.6451868,5.6 [2.9-9.5]
258017,DJI,2011.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",6.8207234,6.8 [3.6-11.3]
258019,HRV,2000.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",15.264188,15.3 [13.9-16.7]
258028,NAM,2011.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",13.778745,13.8 [12.2-15.4]
258034,CUB,1995.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",8.6839303,8.7 [7.6-9.9]
258043,TON,2016.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",66.38236,66.4 [63.9-68.8]
258048,PRK,1998.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",3.1682551,3.2 [1.4-6.0]
258054,ESP,1999.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",17.791346,17.8 [16.9-18.7]
258055,UGA,2018.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",6.0418431,6.0 [5.4-6.7]
258056,GMB,1995.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",2.3941353,2.4 [1.9-3.0]
258058,WB_LI,2005.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",4.7397848,4.7 [4.4-5.1]
258059,YEM,1991.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",3.5482977,3.5 [2.7-4.6]
258063,VCT,2010.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",25.288865,25.3 [22.4-28.2]
258071,LSO,2020.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",19.792959,19.8 [17.1-22.8]
258072,BFA,1998.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",1.195503,1.2 [0.9-1.5]
258075,LCA,2003.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",19.46837,19.5 [16.9-22.1]
258078,NIU,1998.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",53.821599,53.8 [48.3-59.4]
258081,DJI,1996.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",3.0700712,3.1 [1.4-5.8]
258082,MEX,2001.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",22.236127,22.2 [21.3-23.2]
258083,IRL,2014.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",25.661168,25.7 [23.8-27.5]
258085,WPR,1992.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",1.802354,1.8 [1.7-1.9]
258093,DOM,2009.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",20.312814,20.3 [18.9-21.8]
258096,NER,2016.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",4.5665365,4.6 [3.9-5.3]
258098,PRK,1994.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",2.5592208,2.6 [1.1-5.0]
258099,BEN,2006.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",6.5583549,6.6 [5.8-7.3]
258100,TJK,2018.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",21.098851,21.1 [18.8-23.5]
258104,GLOBAL,2007.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",10.673512,10.7 [10.6-10.8]
258106,PAN,1990.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",11.078722,11.1 [8.6-13.8]
258110,GBR,2001.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",19.771144,19.8 [19.2-20.4]
258119,PYF,2001.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",38.627735,38.6 [34.4-43.0]
258121,EST,1991.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",13.818206,13.8 [12.0-15.7]
258122,BIH,2019.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",19.859956,19.9 [15.9-24.1]
258132,NLD,1992.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",8.6660616,8.7 [7.7-9.7]
258133,ARE,2011.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",32.086125,32.1 [29.9-34.4]
258134,BRN,1999.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",12.924713,12.9 [10.1-16.0]
258139,AUT,2020.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",15.044133,15.0 [12.8-17.5]
258141,VCT,2000.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",18.699703,18.7 [15.3-22.5]
258142,ZWE,2017.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",11.910026,11.9 [10.3-13.7]
258143,SSD,2004.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",3.5899658,3.6 [2.2-5.6]
258153,QAT,2011.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",35.274398,35.3 [32.4-38.2]
258154,MEX,2012.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",29.330903,29.3 [28.4-30.2]
258156,JAM,2014.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",27.810991,27.8 [25.9-29.7]
258157,SOM,2001.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",5.5636276,5.6 [3.4-8.5]
258167,POL,1996.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",15.21325,15.2 [14.2-16.3]
258168,MDG,2006.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",1.6430011,1.6 [1.3-2.2]
258171,MNG,2011.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",16.975267,17.0 [15.8-18.2]
258173,PAK,2014.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",14.468773,14.5 [13.4-15.5]
258175,SWZ,2015.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",25.033963,25.0 [22.7-27.4]
258176,PSE,2013.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",34.586638,34.6 [32.6-36.6]
258180,ESP,2009.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",19.577245,19.6 [18.6-20.6]
258182,MWI,2000.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",2.1145873,2.1 [1.7-2.6]
258184,UZB,2005.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",15.169224,15.2 [13.6-16.8]
258188,GHA,2015.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",10.903609,10.9 [10.1-11.8]
258193,MUS,2013.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",16.677466,16.7 [15.3-18.1]
258201,SEN,1993.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",2.7466821,2.7 [2.2-3.3]
258202,LBR,1999.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",4.5205478,4.5 [3.6-5.7]
258203,DJI,2000.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",3.8429901,3.8 [1.9-6.9]
258205,DNK,1997.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",9.7099274,9.7 [8.9-10.6]
258213,LTU,2013.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",23.221868,23.2 [20.2-26.3]
258214,AND,2006.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",15.598576,15.6 [13.0-18.5]
258215,CRI,1991.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",11.865108,11.9 [9.2-14.8]
258226,LKA,1994.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",1.5171658,1.5 [1.1-2.0]
258229,NOR,2021.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",18.84387,18.8 [15.9-22.1]
258233,LAO,2010.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",4.2446189,4.2 [3.4-5.2]
258239,HUN,1992.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",14.079376,14.1 [12.5-15.7]
258250,ZMB,2002.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",4.1115809,4.1 [3.5-4.8]
258251,QAT,2006.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",31.159273,31.2 [28.4-33.9]
258258,WSM,2013.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",56.358898,56.4 [53.8-59.0]
258259,GTM,1991.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",8.0178842,8.0 [6.5-9.7]
258260,WB_LI,2009.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",5.7897117,5.8 [5.4-6.2]
258269,HRV,1999.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",14.744638,14.7 [13.3-16.2]
258275,SEN,2016.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",8.4790207,8.5 [7.3-9.7]
258277,GTM,2003.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",14.382404,14.4 [13.1-15.6]
258278,PLW,2008.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",38.456833,38.5 [35.1-41.9]
258281,BEL,2008.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",17.045546,17.0 [15.7-18.5]
258287,AUS,2008.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",24.087587,24.1 [23.0-25.2]
258292,AGO,2018.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",10.116035,10.1 [7.0-13.8]
258293,ECU,2018.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",24.247363,24.2 [22.7-25.8]
258295,BOL,2004.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",15.256424,15.3 [13.1-17.7]
258296,CYP,2005.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",19.994839,20.0 [17.1-23.2]
258298,LBR,1996.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",3.5450075,3.5 [2.7-4.6]
258311,DZA,2007.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",16.469198,16.5 [14.9-18.1]
258318,KOR,1993.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",1.7295327,1.7 [1.5-2.0]
258319,CHL,2014.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",31.346932,31.3 [29.7-33.0]
258320,VEN,1997.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",17.297658,17.3 [14.9-20.0]
258329,TUN,2008.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",20.185708,20.2 [18.4-22.0]
258334,IRQ,2017.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",37.598753,37.6 [34.7-40.6]
258339,CPV,1996.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",5.1146146,5.1 [3.7-6.8]
258344,COG,2000.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",5.1159706,5.1 [4.2-6.1]
258345,BRN,2003.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",15.878026,15.9 [13.1-18.9]
258346,ETH,2020.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",2.4685992,2.5 [1.9-3.1]
258347,ASM,2003.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",69.404846,69.4 [66.7-72.2]
258349,ERI,1997.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",1.0152704,1.0 [0.8-1.3]
258351,FSM,1994.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",35.235989,35.2 [31.1-39.6]
258352,SVN,1998.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",13.562468,13.6 [12.6-14.6]
258358,CUB,1992.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",7.7129096,7.7 [6.6-8.9]
258359,COG,2014.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",7.5585425,7.6 [6.3-9.0]
258361,COD,1993.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",1.4996919,1.5 [1.1-2.1]
258362,EUR,2000.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",16.668379,16.7 [16.4-17.0]
258368,HTI,1995.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",4.207541,4.2 [3.2-5.4]
258369,GRD,2020.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",28.906992,28.9 [24.0-34.0]
258370,TZA,2017.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",9.722174,9.7 [8.4-11.1]
258371,TZA,2010.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",6.7079507,6.7 [6.0-7.4]
258377,HTI,2014.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",8.731962,8.7 [7.4-10.4]
258379,COG,2016.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",7.7623986,7.8 [6.3-9.4]
258380,CIV,2002.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",5.207986,5.2 [4.3-6.2]
258381,MHL,2001.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",38.038796,38.0 [34.8-41.2]
258383,BFA,2016.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",4.6752714,4.7 [4.1-5.3]
258385,NER,1990.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",0.90312278,0.9 [0.6-1.2]
258389,IRN,2002.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",15.825005,15.8 [15.0-16.7]
258392,EST,2020.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",21.905331,21.9 [18.8-25.2]
258393,GBR,1996.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",16.076434,16.1 [15.5-16.6]
258399,SUR,1991.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",10.896638,10.9 [7.3-15.3]
258404,AFG,1997.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",3.3534441,3.4 [2.2-4.9]
258405,GEO,1992.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",14.491358,14.5 [11.2-18.3]
258406,SLB,2009.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",18.196261,18.2 [16.2-20.3]
258412,TKL,2020.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",68.966341,69.0 [64.0-73.7]
258413,ZAF,1991.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",16.66124,16.7 [14.7-18.7]
258416,YEM,1996.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",4.4001296,4.4 [3.6-5.3]
258418,CPV,2001.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",7.0832215,7.1 [5.5-8.8]
258421,PRT,2006.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",16.828167,16.8 [15.6-18.0]
258423,ARE,1992.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",20.153721,20.2 [17.3-23.2]
258427,ASM,1996.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",66.845119,66.8 [64.5-69.2]
258431,VCT,2011.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",25.924975,25.9 [23.2-28.8]
258432,TON,2018.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",68.180418,68.2 [65.3-71.0]
258437,SWZ,2022.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",30.086693,30.1 [25.9-34.6]
258438,HRV,1996.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",13.443866,13.4 [11.9-15.1]
258439,RUS,1999.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",18.288271,18.3 [17.6-19.0]
258441,EST,2006.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",19.382226,19.4 [18.5-20.3]
258444,LUX,1995.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",14.179941,14.2 [11.5-17.2]
258445,TGO,2007.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",5.5538606,5.6 [4.7-6.5]
258447,HTI,2007.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",7.2185516,7.2 [6.0-8.8]
258448,BGR,2013.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",17.934869,17.9 [16.4-19.6]
258450,BOL,2019.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",26.018664,26.0 [23.5-28.7]
258453,ERI,2009.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",2.2453109,2.2 [1.8-2.7]
258454,MDG,1991.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",0.65217088,0.7 [0.4-1.0]
258456,IND,2010.0,NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",3.6510125,3.7 [3.4-3.9]
